id|title|releaseDate|storeReleaseDate|FinalPrice|OriginalPrice|PriceDiscountPercentage|PriceDiscountAmount|PriceCurrency|productState|storeLink|Developer1|Publisher1|OperatingSystem1|Tag1|Tag2|Tag3|Tag4|Tag5|Tag6|Tag7|Tag8|Tag9|Tag10|Tag11|Tag12|Tag13|Tag14|Tag15|Tag16|OperatingSystem2|OperatingSystem3|Tag17|Tag18
1892576282|Beyond Shadowgate Special Edition|2024-09-19|2024-09-19|22.48|24.98|-10.0|2.50|USD|default|https://www.gog.com/en/game/beyond_shadowgate_special_edition|Zojoi LLC., GrahfMetal|Zojoi LLC.|windows|adventure|fantasy|atmospheric|puzzle|first-person|dark|point-and-click|retro||||||||||||
1207658996|Hitman: Codename 47|2000-11-19|2012-01-26|0.79|7.99|-90.0|7.20|USD|default|https://www.gog.com/en/game/hitman_codename_47|Io-Interactive|Io-Interactive|windows|action|atmospheric|simulation|classic|tactical|third-person|sandbox|difficult|good-old-game|stealth|crime|||||||||
1728870436|Frostpunk 2|2024-09-20|2024-09-20|44.99|44.99||0.00|USD|preorder|https://www.gog.com/en/game/frostpunk_2|11 bit studios|11 bit studios|windows|indie|strategy|atmospheric|simulation|great-soundtrack|dark|choices-matter|management|difficult|resource-management|survival|base-building|post-apocalyptic|city-builder|survival-horror|steampunk||||
1898192656|Blade Runner - Enhanced Edition|2022-06-23|2022-06-23|3.49|9.99|-65.0|6.50|USD|default|https://www.gog.com/en/game/blade_runner_enhanced_edition|Nightdive Studios, Westwood Studios|Nightdive Studios|windows|adventure|atmospheric|sci-fi|dark|point-and-click|mystery|third-person|good-old-game|investigation|cyberpunk|dystopian|amazon-luna|noir|||||||
1756362098|Freedom Fighters|2003-09-26|2020-09-21|1.49|14.99|-90.0|13.50|USD|default|https://www.gog.com/en/game/freedom_fighters|IO Interactive|IO Interactive|windows|action|classic|great-soundtrack|tactical|shooter|||||||||||||||
1207658713|Stronghold Crusader HD|2002-09-27|2012-11-01|1.99|9.99|-80.0|8.00|USD|default|https://www.gog.com/en/game/stronghold_crusader|FireFly Studios|FireFly Studios|windows|strategy|two-dimensional|classic|management|open-world|sandbox|historical|resource-management|isometric|good-old-game|war|medieval|building|base-building|rts|city-builder|||realistic|military
1266089300|Resident Evil 3|2000-06-16|1991-12-25||||||coming-soon|https://www.gog.com/en/game/resident_evil_3|Capcom / GOG|Capcom|windows|action|atmospheric|classic|female-protagonist|horror|violent|survival|gore|zombies|only-on-gog||||||||||
1106779987|Deepest Chamber: Resurrection|2023-10-24|2024-09-19|6.49|12.99|-50.0|6.50|USD|default|https://www.gog.com/en/game/deepest_chamber_resurrection|Balcony Softworks|Those Awesome Guys|windows|fantasy|strategy|role-playing|turn-based|exploration|first-person|dark|mystery|resource-management|roguelike|roguelite|procedural-generation|dungeon-crawler|combat|card-game|supernatural|||deckbuilding|
1373156178|Dark Fantasy: Jigsaw Puzzle|2018-11-16|2023-12-20|0.89|2.99|-70.0|2.10|USD|default|https://www.gog.com/en/game/dark_fantasy_jigsaw_puzzle|NAISU|MediBang Inc.|windows|indie|fantasy|atmospheric|two-dimensional|puzzle|simulation|dark|casual|sexual-content|nudity|mature|relaxing|nsfw|hentai|board-game||osx|||
1207659209|Papers, Please|2013-08-08|2013-08-08|4.99|9.99|-50.0|5.00|USD|default|https://www.gog.com/en/game/papers_please|Lucas Pope|3909 LLC|windows|indie|story-rich|atmospheric|two-dimensional|puzzle|simulation|great-soundtrack|casual|pixel-graphics|point-and-click|difficult|logic|multiple-endings|dystopian|||linux|osx||
1900745791|Tomb Raider: Underworld|2008-11-21|2021-08-19|1.25|8.99|-86.0|7.74|USD|default|https://www.gog.com/en/game/tomb_raider_underworld|Crystal Dynamics|Crystal Dynamics|windows|adventure|action|two-dimensional|classic|platformer|good-old-game||||||||||||||
1207658900|Broken Sword: Director's Cut|2008-08-26|2010-12-09|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/broken_sword_directors_cut|Revolution Software|Revolution Software|windows|adventure|story-rich|atmospheric|two-dimensional|puzzle|classic|casual|funny|point-and-click|mystery|third-person|good-old-game|investigation|detective|hidden-object|remake|linux|||
1207658957|RollerCoaster Tycoon® 2: Triple Thrill Pack|2002-10-15|1991-12-25|3.49|9.99|-65.0|6.50|USD|default|https://www.gog.com/en/game/rollercoaster_tycoon_2|Chris Sawyer Productions|Atari|windows|two-dimensional|simulation|classic|great-soundtrack|casual|pixel-graphics|management|multiplayer|sandbox|isometric|family-friendly|managerial|good-old-game|building|city-builder|||||
1797028893|Say No! More|2021-04-09|2024-09-19|2.99|14.99|-80.0|12.00|USD|default|https://www.gog.com/en/game/say_no_more|Studio Fizbin|Thunderful Publishing|windows|adventure|action|comedy|||||||||||||||||
1207666353|Baldur's Gate: Enhanced Edition|2013-01-16|2014-10-16|4.99|19.99|-75.0|15.00|USD|default|https://www.gog.com/en/game/baldurs_gate_enhanced_edition|Beamdog|Beamdog|windows|fantasy|story-rich|role-playing|atmospheric|classic|real-time|multiplayer|isometric|magic|good-old-game|crpg|remake|||||linux|osx||
1202885143|Tomb Raider: Anniversary|2007-06-05|2021-08-19|1.25|8.99|-86.0|7.74|USD|default|https://www.gog.com/en/game/tomb_raider_anniversary|Crystal Dynamics|Crystal Dynamics|windows|adventure|action|two-dimensional|classic|platformer|good-old-game||||||||||||||
1810841502|Tomb Raider: Legend|2006-04-07|2021-08-19|1.18|6.99|-83.0|5.81|USD|default|https://www.gog.com/en/game/tomb_raider_legend|Crystal Dynamics|Crystal Dynamics|windows|adventure|action|classic|platformer|good-old-game|||||||||||||||
1310457090|Noita|2019-09-24|2019-09-24|7.99|19.99|-60.0|12.00|USD|default|https://www.gog.com/en/game/noita|Nolla Games|Nolla Games|windows|action|indie|fantasy|role-playing|two-dimensional|pixel-graphics|open-world|sandbox|difficult|roguelike|crafting|roguelite|dungeon-crawler|physics|perma-death|mythology||||
1941294775|SteamWorld Quest: Hand of Gilgamech|2019-05-31|2019-06-14|1.74|24.99|-93.0|23.25|USD|default|https://www.gog.com/en/game/steamworld_quest_hand_of_gilgamech|Image and Form|Thunderful Publishing|windows|indie|fantasy|role-playing|atmospheric|two-dimensional|turn-based|great-soundtrack|casual|magic|cartoony|card-game|robots|steampunk|deckbuilding|||linux|osx||
1207658707|Broken Sword 2: Remastered|1996-12-12|2008-12-30|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/broken_sword_2__the_smoking_mirror|Revolution Software|Revolution Software|windows|adventure|atmospheric|two-dimensional|puzzle|classic|funny|point-and-click|mystery|good-old-game|cartoony|investigation|detective|hidden-object|remake|||linux|osx||
1621159343|Tails of Iron|2021-09-17|2024-06-03|2.99|24.99|-88.0|22.00|USD|default|https://www.gog.com/en/game/tails_of_iron|Odd Bug Studio|United Label, CI Games|windows|adventure|action|fantasy|story-rich|atmospheric|two-dimensional|difficult|medieval|narrative|metroidvania|souls-like|||||||||
1446213994|No Man's Sky|2016-08-12|2016-08-12|23.99|59.99|-60.0|36.00|USD|default|https://www.gog.com/en/game/no_mans_sky|Hello Games|Hello Games|windows|adventure|action|indie|atmospheric|science|exploration|first-person|great-soundtrack|open-world|multiplayer|sandbox|survival|fps|space|crafting|procedural-generation||||
1100566473|Drakensang|2009-02-27|2020-11-25|1.99|9.99|-80.0|8.00|USD|default|https://www.gog.com/en/game/drakensang|Radon Labs|DTP Entertainment|windows|adventure|fantasy|role-playing|turn-based|classic|third-person|magic|good-old-game|crpg|||||||||||
1917711239|Jazz Jackrabbit 2 Collection|1998-05-07|2017-11-30|1.99|9.99|-80.0|8.00|USD|default|https://www.gog.com/en/game/jazz_jackrabbit_2_collection|Epic Games|Epic Games|windows|adventure|action|two-dimensional|classic|platformer|family-friendly|good-old-game|local-multiplayer|only-on-gog|||||||||||
1412601690|Diablo + Hellfire|1996-12-31|2019-03-07|9.99|9.99||0.00|USD|default|https://www.gog.com/en/game/diablo|Blizzard Entertainment, Inc.|Blizzard Entertainment, Inc.|windows|action|fantasy|role-playing|atmospheric|classic|dark|violent|gore|isometric|magic|good-old-game|hack-and-slash|procedural-generation|||||||
1861082507|SteamWorld Dig 2|2017-09-22|2017-09-22|1.99|19.99|-90.0|18.00|USD|default|https://www.gog.com/en/game/steamworld_dig_2|Image and Form|Image and Form|windows|action|indie|two-dimensional|puzzle|exploration|great-soundtrack|female-protagonist|casual|platformer|logic|family-friendly|metroidvania|robots|steampunk|western||linux|osx||
1423752095|The Falconeer - Edge of the World|2021-08-05|2021-08-05|1.59|7.99|-80.0|6.40|USD|default|https://www.gog.com/en/game/the_falconeer_edge_of_the_world|Tomas Sala|Wired Productions|windows|action|open-world|combat|amazon-luna||||||||||||||||
1649787293|Graveyard Keeper - Game of Crone|2020-10-27|2020-10-29|1.99|9.99|-80.0|8.00|USD|default|https://www.gog.com/en/game/graveyard_keeper_game_of_crone|Lazy Bear Games|tinyBuild|windows|adventure|indie|simulation|pixel-graphics|management|mystery|medieval|crafting|farming||||||||linux|osx||
1133514031|Bloodstained: Ritual of the Night|2019-06-18|2019-06-18|9.99|39.99|-75.0|30.00|USD|default|https://www.gog.com/en/game/bloodstained_ritual_of_the_night|ArtPlay|505 Games|windows|action|role-playing|two-dimensional|exploration|great-soundtrack|female-protagonist|platformer|multiplayer|difficult|sexual-content|nudity|crafting|metroidvania|amazon-luna|vampire|||||
1450711444|Darkest Dungeon®|2016-01-19|2016-01-19|3.74|24.99|-85.0|21.25|USD|default|https://www.gog.com/en/game/darkest_dungeon|Red Hook Studios|Red Hook Studios|windows|indie|fantasy|role-playing|atmospheric|two-dimensional|turn-based|dark|horror|difficult|roguelike|roguelite|dungeon-crawler|amazon-luna|lovecraftian|perma-death|petting-dogs|linux|osx||
1370227705|Deus Ex: Human Revolution - Director’s Cut|2013-10-25|2020-04-29|2.99|19.99|-85.0|17.00|USD|default|https://www.gog.com/en/game/deus_ex_human_revolution_directors_cut|Eidos Montreal|Eidos Interactive Corporation|windows|action|story-rich|role-playing|atmospheric|sci-fi|science|first-person|great-soundtrack|fps|stealth|cyberpunk|dystopian|amazon-luna||||||||
1724969043|Tomb Raider GOTY|2013-03-05|2021-08-19|3.99|19.99|-80.0|16.00|USD|default|https://www.gog.com/en/game/tomb_raider_goty|Crystal Dynamics|Crystal Dynamics|windows|adventure|action|survival|survival-horror|amazon-luna||||||||||||||||
1669042393|Empires: Dawn of the Modern World|2003-10-21|2017-05-11|4.79|9.99|-52.0|5.20|USD|default|https://www.gog.com/en/game/empires_dawn_of_the_modern_world|Stainless Steel Studios|Stainless Steel Studios|windows|strategy|classic|management|real-time|historical|resource-management|war|base-building|rts|military|only-on-gog||||||||||
1207658712|Stronghold HD|2001-10-22|1991-12-25|1.79|5.99|-70.0|4.20|USD|default|https://www.gog.com/en/game/stronghold|FireFly Studios|FireFly Studios|windows|strategy|atmospheric|two-dimensional|classic|funny|open-world|sandbox|historical|resource-management|isometric|good-old-game|medieval|building|base-building|rts|city-builder|tower-defense||||
1808582759|Jazz Jackrabbit Collection|1994-08-01|2017-11-30|1.79|9.99|-82.0|8.20|USD|default|https://www.gog.com/en/game/jazz_jackrabbit_collection|Epic Games|Epic Games|windows|adventure|action|two-dimensional|classic|platformer|family-friendly|good-old-game|only-on-gog||||||||||linux|osx||
1569244437|Graveyard Keeper - Better Save Soul|2021-10-27|2021-10-28|1.99|9.99|-80.0|8.00|USD|default|https://www.gog.com/en/game/graveyard_keeper_better_save_soul|Lazy Bear Games|tinyBuild|windows|adventure|simulation|mystery|||||||||||||||linux|osx||
1660959380|Graveyard Keeper - Stranger Sins|2019-10-28|2019-10-28|1.99|9.99|-80.0|8.00|USD|default|https://www.gog.com/en/game/graveyard_keeper_stranger_sins|Lazy Bear Games|tinyBuild|windows|adventure|simulation|mystery|gore||||||||||||||linux|osx||
1746700646|Neverwinter Nights: Enhanced Edition|2018-03-27|2018-10-11|2.99|19.99|-85.0|17.00|USD|default|https://www.gog.com/en/game/neverwinter_nights_enhanced_edition_pack|Beamdog|Beamdog|windows|adventure|fantasy|story-rich|role-playing|atmospheric|female-protagonist|real-time|multiplayer|magic|good-old-game|retro|crpg||||||linux|osx||
1207659126|Medal of Honor: Allied Assault War Chest|2004-03-02|2012-10-23|4.99|9.99|-50.0|5.00|USD|default|https://www.gog.com/en/game/medal_of_honor_allied_assault_war_chest|Electronic Arts|Electronic Arts|windows|classic|first-person|historical|fps|shooter|good-old-game|war|military|world-war-ii||||||||||||
1207658995|Deus Ex™ GOTY Edition|2000-06-22|2012-01-26|2.79|6.99|-60.0|4.20|USD|default|https://www.gog.com/en/game/deus_ex|Ion Storm Inc.|Eidos Interactive Corporation|windows|story-rich|role-playing|atmospheric|sci-fi|science|classic|first-person|great-soundtrack|fps|good-old-game|stealth|cyberpunk|dystopian||||||||
2049187585|Control Ultimate Edition|2020-09-10|2020-09-10|9.99|39.99|-75.0|30.00|USD|default|https://www.gog.com/en/game/control_ultimate_edition|Remedy Entertainment|505 Games|windows|adventure|action|story-rich|atmospheric|sci-fi|science|female-protagonist|horror|third-person|psychological-horror|surreal|supernatural|||||||||
1771589310|Disco Elysium - The Final Cut|2019-10-15|2019-10-22|9.99|39.99|-75.0|30.00|USD|default|https://www.gog.com/en/game/disco_elysium|ZA/UM|ZA/UM|windows|indie|fantasy|story-rich|role-playing|atmospheric|turn-based|exploration|choices-matter|funny|point-and-click|open-world|visual-novel|sexual-content|isometric|investigation|surreal|crpg|osx||lgbtq-plus|noir
1721096025|Kane and Lynch: Dead Men™|2007-12-14|2022-07-08|1.39|6.99|-80.0|5.60|USD|default|https://www.gog.com/en/game/kane_and_lynch_dead_men|IO Interactive|Square Enix|windows|action|third-person|crime||||||||||||||||||
1374469660|Blood: Fresh Supply|2019-05-09|2019-05-09|3.29|9.99|-67.0|6.70|USD|default|https://www.gog.com/en/game/blood_fresh_supply|Monolith Productions|Atari|windows|atmospheric|first-person|dark|pixel-graphics|horror|violent|gore|fps|shooter|good-old-game|split-screen||||||||||
1207660733|SteamWorld Dig|2013-12-05|2014-02-14|0.99|9.99|-90.0|9.00|USD|default|https://www.gog.com/en/game/steamworld_dig|Image and Form|Image and Form|windows|action|indie|two-dimensional|science|puzzle|exploration|great-soundtrack|casual|platformer|sandbox|logic|metroidvania|robots|short|steampunk|western||linux|osx||
2057392130|Kane & Lynch 2: Dog Days - Complete Edition|2010-08-17|2022-07-08|4.19|20.96|-80.0|16.77|USD|default|https://www.gog.com/en/game/kane_lynch_2_dog_days|IO Interactive|Square Enix|windows|action|third-person|crime||||||||||||||||||
1176929400|Medal of Honor™: Pacific Assault|2004-11-04|2016-10-27|4.99|9.99|-50.0|5.00|USD|default|https://www.gog.com/en/game/medal_of_honor_pacific_assault|Electronic Arts|Electronic Arts|windows|classic|first-person|historical|fps|shooter|good-old-game|war|military|world-war-ii||||||||||||
1207658755|POSTAL 2|2003-04-14|2009-05-07|0.99|9.99|-90.0|9.00|USD|default|https://www.gog.com/en/game/postal_2|Running With Scissors|Running With Scissors|windows|action|classic|violent|gore|mature|shooter|good-old-game|modern|||||||||||||
1207659008|Robin Hood: The Legend of Sherwood|2002-11-14|2012-03-06|1.19|7.99|-85.0|6.80|USD|default|https://www.gog.com/en/game/robin_hood|Spellbound Entertainment AG|Microids|windows|strategy|classic|tactical|real-time|historical|isometric|good-old-game|medieval|stealth||||||||||||
1207659001|Thief™ 2: The Metal Age|2000-03-23|1991-12-25|1.18|6.99|-83.0|5.81|USD|default|https://www.gog.com/en/game/thief_2_the_metal_age|Looking Glass Studios|Eidos Interactive Corporation|windows|action|fantasy|story-rich|atmospheric|simulation|classic|first-person|great-soundtrack|dark|horror|fps|good-old-game|medieval|stealth|steampunk||||||
1207659813|The Legend of Kyrandia: Hand of Fate (Book Two)|1993-01-02|2013-10-10|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/legend_of_kyrandia_hand_of_fate|Westwood Studios|Electronic Arts|windows|adventure|fantasy|classic|point-and-click|good-old-game|only-on-gog||||||||||||osx|||
1416761250|Pathfinder: Wrath of the Righteous - Season Pass 2|2023-01-31|2023-01-31|14.49|28.99|-50.0|14.50|USD|default|https://www.gog.com/en/game/pathfinder_wrath_of_the_righteous_season_pass_2|Owlcat Games|META Publishing|windows|adventure|fantasy|story-rich|role-playing|turn-based|exploration|female-protagonist|dark|choices-matter|difficult|violent|gore|isometric|choose-your-own-adventure|tactical-rpg|romance|crpg|osx||amazon-luna|
1868051744|Lost Words: Beyond the Page|2021-04-06|2021-04-06|0.74|14.99|-95.0|14.25|USD|default|https://www.gog.com/en/game/lost_words_beyond_the_page|Sketchbook Games, Fourth State|Maximum Entertainment|windows|adventure|action|indie|story-rich|puzzle|female-protagonist|choices-matter|platformer|family-friendly|relaxing|narrative|emotional|puzzle-platformer|cozy|||||||
1207660313|Broken Sword 5 - the Serpent's Curse|2013-12-04|2013-12-04|3.74|24.99|-85.0|21.25|USD|default|https://www.gog.com/en/game/broken_sword_5_the_serpents_curse|Revolution Software|Revolution Software|windows|adventure|story-rich|two-dimensional|puzzle|point-and-click|mystery|investigation|detective||||||||||linux|osx||
1207658973|Broken Sword 4: The Angel of Death (Secrets of the Ark)|2007-01-26|2011-10-18|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/broken_sword_4|Revolution Software|Revolution Software|windows|adventure|story-rich|atmospheric|puzzle|classic|casual|point-and-click|mystery|third-person|good-old-game|investigation|detective|hidden-object||||||||
1443699418|Return to Castle Wolfenstein|2002-06-12|2015-10-01|1.99|4.99|-60.0|3.00|USD|default|https://www.gog.com/en/game/return_to_castle_wolfenstein|id Software|Bethesda Softworks LLC|windows|classic|first-person|dark|horror|fps|shooter|good-old-game||||||||||||||
1207658997|Thief™ Gold|1998-11-30|1991-12-25|1.18|6.99|-83.0|5.81|USD|default|https://www.gog.com/en/game/thief_gold|Looking Glass Studios|Eidos Interactive Corporation|windows|action|fantasy|story-rich|atmospheric|exploration|simulation|classic|first-person|dark|horror|good-old-game|medieval|stealth|steampunk|||||||
1441705226|Wolfenstein 3D|1992-05-05|2015-10-01|1.49|4.99|-70.0|3.50|USD|default|https://www.gog.com/en/game/wolfenstein_3d|id Software|Bethesda Softworks LLC|windows|classic|first-person|dark|horror|fps|shooter|good-old-game||||||||||||||
1207659683|The Legend of Kyrandia (Book One)|1992-01-02|2013-09-12|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/legend_of_kyrandia|Westwood Studios|Electronic Arts|windows|adventure|fantasy|classic|point-and-click|good-old-game|only-on-gog||||||||||||osx|||
1718766484|Vendir: Plague of Lies|2024-05-30|2024-05-31|9.74|14.99|-35.0|5.25|USD|default|https://www.gog.com/en/game/vendir_plague_of_lies|Early Morning Studio|Early Morning Studio|windows|fantasy|story-rich|role-playing|atmospheric|turn-based|exploration|dark|choices-matter|isometric|tactical-rpg|crpg||||||||||
1319700978|LustyVerse: Passion on Display|2024-03-23|2024-03-26|5.59|6.99|-20.0|1.40|USD|default|https://www.gog.com/en/game/lustyverse_passion_on_display|Inceton games|Inceton games|windows|adventure|story-rich|role-playing|first-person|female-protagonist|casual|point-and-click|visual-novel|sexual-content|nudity|mature|nsfw|emotional|choose-your-own-adventure|romance|dating-sim|dark-comedy|linux|osx|parody|virtual-life
1205406003|EVERSPACE™ 2|2023-04-06|2021-01-18|19.99|49.99|-60.0|30.00|USD|default|https://www.gog.com/en/game/everspace_2|ROCKFISH Games|ROCKFISH Games|windows|action|indie|role-playing|sci-fi|science|first-person|third-person|space|crafting|flight|looter-shooter|||||||osx|||
1645580324|The Falconeer - The Hunter|2021-02-03|2021-02-04|1.19|1.99|-40.0|0.80|USD|default|https://www.gog.com/en/game/the_falconeer_the_hunter|Tomas Sala|Wired Productions|windows|action|open-world|combat|amazon-luna|||||||||||||||||
1802539526|Mount & Blade II: Bannerlord|2020-03-30|2020-10-02|29.99|49.99|-40.0|20.00|USD|default|https://www.gog.com/en/game/mount_blade_ii_bannerlord|TaleWorlds Entertainment|TaleWorlds Entertainment|windows|strategy|role-playing|first-person|great-soundtrack|tactical|open-world|multiplayer|third-person|sandbox|historical|war|medieval|realistic||||||||
1722265430|Vampire's Fall: Origins|2020-01-31|2020-07-27|1.68|12.99|-87.0|11.31|USD|default|https://www.gog.com/en/game/vampires_fall_origins|Early Morning Studio|Early Morning Studio|windows|adventure|indie|fantasy|story-rich|role-playing|atmospheric|turn-based|open-world|isometric|crpg|vampire||||||||||
1207466888|Wolfenstein II: The New Colossus Digital Deluxe Edition|2017-10-26|2020-12-16|8.99|59.99|-85.0|51.00|USD|default|https://www.gog.com/en/game/wolfenstein_ii_the_new_colossus_digital_deluxe_edition|Machine Games|Bethesda Softworks LLC|windows|sci-fi|science|first-person|fps|shooter||||||||||||||||
1459335293|Baldur's Gate: Siege of Dragonspear|2016-04-01|2016-04-01|4.99|19.99|-75.0|15.00|USD|default|https://www.gog.com/en/game/baldurs_gate_siege_of_dragonspear|Beamdog|Beamdog|windows|fantasy|role-playing|real-time|multiplayer|isometric|magic|good-old-game|crpg|lgbtq-plus|||||||||linux|osx||
1998527297|Fallout 4: Game of the Year Edition|2015-11-10|2023-08-17|39.99|39.99||0.00|USD|default|https://www.gog.com/en/game/fallout_4_game_of_the_year_edition|Bethesda Game Studios|Bethesda Softworks LLC|windows|action|story-rich|role-playing|atmospheric|sci-fi|exploration|first-person|great-soundtrack|open-world|third-person|sandbox|survival|fps|post-apocalyptic|||||||
